Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
737.656 3.39934 312.311 284.669 1.10903 0.971907 0.3 0.5 0.8 1.4 1.6 1.8 2.4 3.7 3.4 4 4.6 5.2 0.187612 1.41531e-07 0.252045 0.423138 1.0746e-10 7.64747e-11 0.169179 0.0770603 0 0 0 0 0.185127 1.95174e-10 0.302397 0.194831 0.156922 0.014632 0.117998 5.73561e-11 0 0 0 0
718.935 3.31307 306.296 278.653 1.12301 0.980576 0.3 0.6 0.8 1.2 1.5 1.7 2.4 3.9 3.4 4 4.5 5 0.105884 0.256175 1.27454e-09 0.316007 0.164166 5.02178e-09 0.203132 0.0776437 0 0 0 0 0.187093 8.77247e-08 0.287358 0.0888046 0.192201 0.107854 0.117265 1.26539e-10 0 0 0 0
718.452 3.31084 306.139 278.496 1.12288 0.981568 0.0001 0.4 0.8 1.4 1.5 1.6 2.4 3.9 3.3 3.8 4.3 4.8 0.0280024 0.154658 0.294701 0.365724 2.33982e-07 5.42291e-11 0.201863 0.0779267 0 0 0 0 0.0628546 0.109894 0.341081 1.53542e-06 0.210971 0.135778 0.120718 0.00027009 0 0 0 0
745.593 3.43591 314.816 287.173 1.07962 1.0325 0.0001 0.5 0.7 1.3 1.5 1.4 2.3 3.3 3.3 3.9 4.5 5 0.0919717 0.0121141 0.320603 0.132525 0.16612 0.148458 0.118223 0.0896041 0 0 0 0 0.0392627 0.28145 0.0776577 0.151693 2.28323e-06 0.278187 0.177669 0.026577 0 0 0 0
726.979 3.35014 308.9 281.257 1.11545 0.996338 0.0001 0.5 0.8 1.5 1.6 1.7 2.5 3.8 3.6 4.1 4.7 5.2 0.0989181 0.0300983 0.377588 0.37944 3.43805e-05 2.23239e-08 0.15242 0.076949 0 0 0 0 0.0908412 0.0629627 0.383042 0.0241317 0.309382 0.0136983 0.111885 0.000393964 0 0 0 0
718.429 3.31073 306.131 278.489 1.12275 0.982708 0.0001 0.6 0.8 1.4 1.5 1.6 2.4 3.9 3.3 3.8 4.4 5 0.0631526 0.204081 0.205059 0.371085 9.29407e-09 4.59036e-08 0.20147 0.0778976 0 0 0 0 0.0852433 0.16386 0.255811 0.000200386 0.247934 0.106975 0.121985 0.00069912 0 0 0 0
727.245 3.35136 308.985 281.342 1.11698 0.962463 0.6 0.4 0.5 1.2 1.4 2.3 1.8 3.8 3.1 3.6 4.2 4.8 0.0709978 0.236929 3.27406e-07 0.464566 0.033929 0.233259 2.02811e-07 0.0772978 0 0 0 0 0.08119 0.262737 0.000502517 0.28455 0.131048 0.125528 0.076907 6.32689e-11 0 0 0 0
722.72 3.33051 307.525 279.882 1.11783 0.991968 0.3 0.5 0.4 1.1 1.4 2.6 2 3.9 3.2 3.8 4.4 5 0.0187386 0.304097 0.0494453 2.49026e-08 0.51914 0.15972 4.40388e-09 0.0666876 0 0 0 0 0.109811 0.216618 1.7388e-05 0.23544 0.21157 0.0662263 0.152285 5.66406e-11 0 0 0 0
755.278 3.48054 317.836 290.193 1.06976 1.02221 0.4 0.5 0.1 1.1 1.4 1.5 2.2 3.1 3.3 3.8 4.3 4.9 0.00051534 0.282398 0.0444585 0.213989 0.000213926 0.344456 0.0747284 0.108998 0 0 0 0 0.248825 0.0750648 1.50678e-05 0.215755 0.262893 2.36225e-06 0.184175 0.0354833 0 0 0 0
766.87 3.53396 321.4 293.757 1.06001 0.999912 0.5 0.4 0.9 1.3 1.4 1.6 2.1 2.9 3.1 3.6 4.2 4.7 0.0797917 0.214419 0.160902 0.0237402 0.197624 0.248316 5.0488e-07 0.135214 0 0 0 0 1.38616e-09 0.293798 0.116859 0.363006 8.18411e-11 1.65759e-10 0.186535 0.039713 0 0 0 0
718.737 3.31215 306.231 278.589 1.12305 0.981302 0.2 0.5 0.7 1.1 1.5 1.6 2.4 3.9 3.3 3.8 4.4 5 0.0423411 0.266817 9.85234e-06 0.323763 0.21098 2.46468e-09 0.20111 0.0780286 0 0 0 0 0.12218 1.09152e-06 0.307802 0.12318 0.100815 0.207565 0.119752 5.99935e-06 0 0 0 0
718.497 3.31105 306.153 278.511 1.12292 0.981447 0.2 0.5 0.8 1.4 1.5 1.6 2.4 3.9 3.4 4 4.5 5.1 0.0775468 0.119152 0.279953 0.366422 1.97295e-08 1.71216e-09 0.201894 0.0779487 0 0 0 0 0.121097 0.0502691 0.34346 1.95242e-09 0.206272 0.139598 0.120563 0.000187723 0 0 0 0
758.826 3.49689 318.932 291.29 1.07093 1.0105 0.3 0.5 0.4 1.2 1.4 1.6 2.1 3.1 3.3 3.8 4.4 4.9 0.0946593 0.228942 0.0043535 0.264523 0.209079 0.0471097 0.114951 0.107309 0 0 0 0 0.132949 0.181915 9.66659e-05 0.441133 7.58924e-09 1.3105e-09 0.218633 0.0357698 0 0 0 0
738.925 3.40518 312.713 285.071 1.08669 1.02228 0.0001 0.4 0.8 0.6 1.5 1.6 2.4 3.4 3.5 4 4.5 5.1 0.107424 0.00232811 0.395858 0.00218354 0.369385 0.0108891 0.115406 0.083221 0 0 0 0 0.0791753 0.00311453 0.1994 0.208116 0.370774 9.182e-09 0.14628 0.0154169 0 0 0 0
726.946 3.34998 308.889 281.246 1.11519 0.993461 0.0001 0.6 1 1.5 1.7 1.6 2.5 3.8 3.6 4.2 4.8 5.4 0.0824096 0.238424 0.208436 0.355018 4.0291e-08 6.92362e-09 0.154856 0.0760435 0 0 0 0 0.0813771 0.25708 0.236518 6.2521e-06 0.101466 0.209095 0.107919 1.53553e-09 0 0 0 0
763.756 3.51961 320.448 292.805 1.06759 1.00309 0.6 0.4 0.5 1.2 1.4 1.3 2.1 3 3.1 3.6 4.1 4.7 0.00146725 0.0716872 0.302568 0.000375444 0.501418 0.000113943 0.0671074 0.122856 0 0 0 0 1.74216e-08 0.306969 7.05851e-08 0.449565 3.95871e-05 0.00197894 0.213504 0.0310357 0 0 0 0
766.777 3.53354 321.371 293.729 1.05981 0.998915 0.4 0.5 0.9 1.3 1.4 1.6 2.1 2.9 3.1 3.6 4.2 4.7 0.262385 0.00752346 0.202981 0.0289415 0.148395 0.275339 6.72686e-08 0.134243 0 0 0 0 0.293748 1.24603e-10 0.116798 0.362865 4.08506e-10 1.11022e-16 0.186165 0.0393384 0 0 0 0
758.465 3.49523 318.821 291.178 1.06612 1.01709 0.3 0.5 0.8 0.7 1.4 1.5 2.2 3 3.4 4 4.6 5.2 0.116066 0.13098 0.19869 0.00805613 0.00623681 0.454885 0.0244266 0.126775 0 0 0 0 0.165741 0.0563473 0.238565 0.000391646 0.349556 9.2119e-07 0.170638 0.035849 0 0 0 0
