Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
436.145 1.86387 201.659 158.977 1.01271 1.06015 0.1 0.5 0.7 1.2 1.6 2 2.5 3.1 3.5 3.2 4.4 4.3 0.0389189 0.0866727 0.216958 0.250902 0.151778 0.106918 0.0912574 0.03717 0.0206462 0.00219216 0.00930201 3.43175e-11 0.0606714 0.117562 0.163497 0.263354 0.11326 0.17059 0.0635266 0.0583409 5.7343e-09 0.0226899 0.026655 1.5409e-11
522.77 2.23406 248.581 205.899 1.01872 1.1354 0.0001 0.6 0.8 1.3 1.6 1.8 2.1 2.5 3.1 3.7 4.3 5.1 0.0779719 0.142954 0.108476 0.350112 0.00020423 0.132809 0.0756629 0.0131938 0.0935033 0.0119637 1.66533e-16 0.0118665 0.068944 0.220007 0.0702852 0.340816 3.74252e-10 0.0949595 0.0733774 0.142339 0.0318297 0.0632613 1.27676e-14 0.0295765
506.077 2.16272 240.176 197.494 1.01884 1.09191 0.1 0.4 0.8 1 1.5 1.7 2.2 2.9 3.3 3.8 4.5 5.2 0.0577743 0.121356 7.60346e-10 0.32167 0.174821 0.141083 0.080259 0.0471491 0.0619393 5.34572e-13 9.4369e-16 0.0127874 0.0333507 0.172753 0.0160115 0.337593 0.00721162 0.256762 0.118643 0.081289 0.0484954 4.44089e-15 0.019805 6.95738e-12
501.874 2.14476 238.016 195.334 1.01904 1.0684 0.1 0.4 0.9 1.2 1.6 2 2.6 3.1 3.4 3.2 4.5 5.2 0.061402 0.108728 0.198032 0.193723 0.212437 0.102027 0.0407994 0.0506956 0.0348195 0.00431522 8.77076e-15 0.0120633 0.0379359 0.157151 0.250117 0.126959 0.15962 0.183463 0.048322 0.0916562 1.91941e-12 3.05533e-06 0.0131774 4.04503e-09
419.436 1.79246 191.542 148.86 1.01312 1.09188 0.0001 0.5 0.9 1.2 1.5 2 2.4 3 3.5 4.2 4.4 6.3 0.0269624 0.178337 0.227576 0.0779212 0.229895 0.100589 0.0864081 0.0521169 0.0225341 2.95976e-10 0.0107819 2.08828e-10 0.0526376 0.183877 0.179778 0.150935 0.142887 0.211866 0.0203266 0.104877 9.75064e-12 2.48452e-09 0.00761424 0.0370846
438.563 1.8742 203.091 160.409 1.01242 1.09579 0.3 0.6 0.8 1.2 1.5 1.7 2.2 2.7 3.3 4.4 4.3 4.4 0.0971441 0.0839584 0.190721 0.204253 0.0687617 0.143187 0.106463 0.0641459 0.0421949 0.00592315 0.00567347 1.54513e-10 0.157577 4.13459e-10 0.230972 0.200997 1.81414e-11 0.213039 0.115599 0.0688501 0.0718641 0.0348175 0.00207777 2.16089e-10
432.188 1.84696 199.299 156.617 1.01236 1.08011 0.3 0.7 0.9 1.2 1.6 2 2.5 3.1 3.5 3.6 4.3 4.4 0.0999676 0.215556 0.0501391 0.21899 0.164166 0.102915 0.0914664 0.041815 0.00599695 0.0129309 1.03107e-08 0.00841611 0.160374 0.0553042 0.224493 0.128507 0.159327 0.166149 0.05718 0.0945958 9.90874e-14 1.67644e-14 0.0341837 6.25083e-11
506.379 2.16401 240.33 197.648 1.01914 1.12541 0.2 0.5 0.9 1.1 1.6 1.7 2.1 2.8 3.3 3.8 4.4 5.2 0.106684 0.0755105 0.123382 0.228796 0.261948 6.2616e-07 0.091788 0.0501861 0.06785 7.11098e-14 4.38538e-15 0.012991 0.0817112 0.143847 0.130017 0.223373 0.00612353 0.213647 0.133417 0.0891969 0.0689421 3.90732e-12 0.0296309 0.00550042
428.074 1.82938 196.821 154.14 1.01291 1.03926 0.3 0.5 0.8 1 1.4 1.6 2.1 2.5 3.1 3.6 3.7 4.4 0.0740787 0.115774 0.0655048 0.260864 0.0436382 0.215356 0.0816305 0.0861393 0.0426506 0.018195 3.20523e-10 0.00907716 0.160232 0.0358742 0.0254617 0.316908 1.7951e-09 0.255992 0.035296 0.16253 0.000344359 0.0285004 0.0181192 2.55283e-10
439.616 1.8787 203.712 161.03 1.0124 1.09698 0.0001 0.6 0.7 1.3 1.8 1.9 2.3 2.8 3.3 3.5 4.4 4.7 0.0397528 0.14913 0.168973 0.328647 3.66842e-11 0.145448 0.0743006 0.0606549 0.0198066 0.0161524 0.00953855 5.00649e-11 0.0644283 0.151749 0.154613 0.303387 9.07185e-12 0.180585 0.0777886 0.0620845 0.0650833 4.84612e-14 0.0372595 4.59089e-11
