Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
470.761 2.0118 221.44 178.759 1 1.09813 0.2 0.6 0.8 1.3 1.6 2.2 2.8 3.4 4 4 5.1 5.2 0.0606034 0.137568 0.198752 0.2152 0.155006 0.143029 0.0558782 0.0289469 0.00363468 0.0013828 1.11022e-16 1.34115e-10 0.105055 0.0996639 0.177248 0.265946 0.0970921 0.167493 0.0754807 0.0276852 0.03487 0.0230546 0.0120104 0.0125255
454.173 1.94091 212.149 169.467 1 1.04899 0.2 0.5 0.8 1.2 1.5 1.9 2.4 2.6 3.2 4 4.6 4.8 0.047886 0.11869 0.212735 0.172113 0.160164 0.123315 0.0822947 0.0289972 0.0458667 0.00793847 2.31965e-07 1.00375e-08 0.0827091 0.112042 0.174822 0.206868 0.0919552 0.177569 0.0404408 0.0565975 0.0605988 0.0273363 0.0180508 5.92638e-11
454.972 1.94433 212.605 169.923 1 1.10137 0.2 0.5 0.9 1.3 1.7 1.9 2.4 2.8 3.4 4.4 4.2 5.7 0.0411323 0.157655 0.23511 0.189656 0.146546 0.0566317 0.101904 0.0327712 0.035732 0.000196239 0.00266534 1.76126e-10 0.0826889 0.12513 0.241795 0.155032 0.139068 0.0953776 0.0828419 0.0563049 0.0644626 0.0472233 4.2954e-08 0.0114402
453.054 1.93613 211.51 168.828 1 1.03319 0.0001 0.5 0.7 1.1 1.4 1.6 2.1 2.7 3.4 3.9 4.4 5 0.0333442 0.101716 0.197105 0.153877 0.169744 0.0904549 0.143704 0.073367 0.0333428 0.00204203 0.00130331 4.09837e-10 0.0579845 0.153723 0.0757815 0.244454 0.100588 0.0960905 0.144475 0.0903326 0.0160505 0.041244 3.36241e-09 0.0124653
460.112 1.96629 215.514 172.832 1 1.10215 0.0001 0.4 0.8 1.2 1.5 1.5 2.1 2.6 3.2 3.8 4.3 5.2 0.0175783 0.119593 0.263986 0.113738 0.158272 0.0749571 0.134758 0.0673739 0.0394205 0.00986878 0.000453557 2.77414e-11 0.0512834 0.108538 0.225645 0.150958 0.0283701 0.169988 0.132668 0.0997986 0.0315152 0.0494209 0.0271978 0.0267665
453.246 1.93695 211.62 168.938 1 1.11693 0.0001 0.4 0.8 1.2 1.5 1.9 2.3 2.9 3.5 4.4 4.2 5.5 0.0169966 0.121583 0.259216 0.126315 0.209706 0.0744547 0.113394 0.0512793 0.0247811 0.000385804 0.00188904 1.70396e-10 0.0430245 0.117752 0.244905 0.121211 0.178098 0.119541 0.0967655 0.0774686 0.055612 0.051664 1.26881e-10 0.0108879
450.41 1.92483 209.994 167.312 1 1.06916 0.2 0.4 0.8 1.2 1.5 1.9 2.3 2.9 3.5 3.9 4.2 5 0.0301243 0.105414 0.262569 0.1283 0.204669 0.0789539 0.110282 0.0530282 0.0229798 0.000334898 0.00334515 1.26342e-09 0.0835226 0.0775497 0.210849 0.191806 0.147213 0.0859261 0.121723 0.0742935 0.00392197 0.0558441 1.09135e-09 0.0165155
454.358 1.9417 212.255 169.573 1 1.06122 0.2 0.5 0.9 1.3 1.5 1.7 2.2 2.8 3.5 3.9 4.2 5.1 0.0433558 0.148683 0.261949 0.0787305 0.179561 0.0608338 0.133911 0.0624814 0.0286062 3.64219e-05 0.00185142 2.10961e-07 0.0927825 0.110452 0.224944 0.178017 0.0720641 0.0760806 0.14496 0.0817705 0.00696432 0.0548489 1.3468e-06 0.0183383
5329.28 22.7747 849.935 807.253 1 3.15078 0.0001 0.4 0.7 1.1 1.4 1.7 2.1 2.6 3.2 3.8 3.9 5 0.0299054 0.0663411 0.258112 0.116967 0.224519 0.0626805 0.117486 0.0608448 0.0582036 0.00494122 2.77123e-11 4.75689e-11 0.00947992 0.0167401 3.10962e-12 0.0193942 0.0496741 0.113102 0.438889 0.967708 1 0.319891 0.215904 2.17681e-12
5405.78 23.1016 853.626 810.944 1 3.07044 0.0001 0.3 0.7 1 1.5 1.8 2.3 2.9 3.5 3.4 3.8 5.4 0.000137712 0.106524 0.197132 0.194279 0.239462 0.0528378 0.140267 0.0499368 0.00367372 0.0113298 6.18697e-06 0.00441495 1.7184e-06 1.57668e-06 0.0137359 0.0408773 0.150669 0.195459 0.752439 0.999976 0.216724 0.38127 0.000287221 0.319001
5208.95 22.2605 844.02 801.338 1 3.80186 0.3 0.6 0.8 1.2 1.5 1.8 2.3 2.8 3.4 3.9 4.4 4.7 0.10829 0.0443785 0.251971 0.124972 0.187082 0.0758064 0.126904 0.0369434 0.00460951 0.000672091 0.0276537 0.0107178 1.52213e-09 1.46194e-09 8.76466e-12 0.172676 0.129881 0.541198 0.805935 0.784274 0.595971 0.427051 0.279684 0.0651908
5116.55 21.8656 839.384 796.702 1 4.18811 0.3 0.5 0.8 1.2 1.5 2 2.1 2.6 3.2 3.8 4.3 4.7 0.102206 0.0372802 0.268365 0.111046 0.221378 0.0224586 0.108175 0.076424 0.0126665 1.35539e-06 0.0108848 0.0291153 1.52942e-11 4.01727e-10 1.10066e-08 0.129361 0.310633 0.602574 0.246346 0.981498 0.77153 0.626905 0.331332 0.187931
4179.92 17.8629 787.018 744.336 1 2.78379 0.0001 0.4 0.7 1.2 1.4 1.5 2 2.6 2.7 3.6 4.3 4.9 0.0306377 0.0609016 0.272891 0.138041 0.204199 0.000117132 0.15375 0.0450899 0.0484584 0.0458958 1.74113e-05 1.40874e-06 0.0297884 0.0264187 0.186749 0.303985 0.0127025 0.313863 0.414144 0.0332088 0.109949 0.443186 0.55665 0.35315
4083.61 17.4513 780.98 738.298 1 2.60307 0.2 0.5 0.8 1.3 1.5 1.8 2.2 2.8 3.3 3.9 4.4 4.9 0.0567564 0.0869325 0.278933 0.107522 0.225208 0.00383935 0.138726 0.0507408 0.0500873 0.00124061 3.59164e-06 9.96818e-06 0.0435276 0.0486748 0.206831 0.400376 0.0204647 0.380036 0.18435 0.031181 0.210372 0.405098 0.38585 0.286312
463.819 1.98213 217.592 174.91 1 1.07385 0.2 0.3 0.7 1.1 1.5 1.9 2.3 3 3.1 3.7 4.5 4.9 0.0257782 0.0598941 0.254568 0.164538 0.238349 0.0579489 0.126637 0.0455699 0.0105108 0.0162055 5.70388e-07 1.07204e-09 0.0899558 0.0180589 0.238841 0.167647 0.185367 0.120359 0.09444 0.0846582 8.55832e-11 0.0370412 0.0374819 2.97609e-11
452.346 1.9331 211.105 168.423 1 1.03111 0.2 0.4 0.7 1.1 1.5 2 2.2 2.8 3.4 4 4.4 4.5 0.0485386 0.0448017 0.244343 0.1675 0.244028 0.0424228 0.114924 0.0606568 0.0281542 0.00463034 2.35531e-07 9.75836e-11 0.0783364 0.0570435 0.192845 0.193698 0.186686 0.12999 0.0492258 0.0753995 0.0373225 0.00815733 0.0224066 3.36522e-10
451.069 1.92765 210.373 167.691 1 1.07529 0.0001 0.4 0.8 1.2 1.5 1.9 2.3 2.9 3.3 3.8 4.2 4.9 0.0171266 0.121206 0.259782 0.125617 0.210015 0.0736682 0.115199 0.0449044 0.0217474 0.00872931 0.00200536 1.71913e-08 0.0451026 0.129404 0.187401 0.213759 0.128464 0.0999903 0.114751 0.0789998 1.01379e-11 0.0514019 0.0108608 0.015158
451.296 1.92862 210.503 167.822 1 1.08859 0.2 0.5 0.9 1.3 1.7 2.2 2.4 3 3.3 3.9 4.9 4.9 0.0417057 0.155472 0.240942 0.17604 0.189773 0.0340937 0.098559 0.0307158 0.0246053 0.00809327 3.53061e-09 3.70911e-09 0.0931816 0.111461 0.220351 0.209503 0.141693 0.0807687 0.0790397 0.0708571 7.29994e-12 0.0608753 0.0208618 1.12838e-07
470.257 2.00965 221.163 178.481 1 1.03284 0.2 0.5 0.8 1 1.4 1.6 2.1 2.8 3.4 3.6 4.3 3.1 0.050172 0.108198 0.224069 0.0510937 0.264946 0.0405867 0.158142 0.0761029 0.00356971 0.0230157 0.000103728 1.63254e-08 0.0892876 0.0979864 0.127833 0.179742 0.0903839 0.151304 0.155494 0.0561294 0.0242156 1.2337e-08 0.0309305 0.0295325
449.953 1.92288 209.732 167.05 1 1.04215 0.0001 0.3 0.7 1.2 1.4 1.9 2.2 2.8 3.3 3.8 4.1 5 0.0238132 0.0465289 0.302253 0.0943945 0.248144 0.077693 0.113504 0.059067 0.0242289 0.0094128 0.000960702 5.17133e-09 0.0378563 0.0827961 0.219681 0.210799 0.136231 0.101823 0.101821 0.0882746 2.34188e-08 0.0439423 0.00805248 0.0108728
