Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
639.101 2.94517 278.752 251.11 0.988622 1.11498 0.0001 0.5 0.6 1.2 1.5 2 1.9 2.9 3.4 3.9 4.4 5 0.0104759 0.364769 0.00878693 0.108736 0.405768 7.5494e-06 6.97103e-05 0.0900096 0 0 0 0 0.0805296 9.4464e-05 0.287564 0.359837 0.0149192 0.27132 7.29133e-08 0.10072 0 0 0 0
626.244 2.88592 273.997 246.354 1.00892 1.14208 0.0001 0.5 0.7 1.1 1.5 1.8 2.5 3.6 3.2 3.7 4.2 4.8 0.0874123 0.00113825 0.269404 0.339018 3.71322e-05 0.190609 0.0863 0.0350035 0 0 0 0 0.0736528 0.0632603 0.341611 0.00146158 0.395419 0.0386462 0.192717 0.035313 0 0 0 0
650.553 2.99794 282.908 255.266 0.984376 1.08639 0.0001 0.5 0.8 1.1 1.6 1.7 2.1 2.8 3.3 3.9 4.4 5 0.0855658 0.00491437 0.430353 0.105169 1.13649e-05 0.272928 5.52616e-06 0.0854277 0 0 0 0 0.0535175 0.26437 3.19861e-08 0.324122 0.183855 2.67259e-06 0.17291 0.0876165 0 0 0 0
624.931 2.87987 273.506 245.863 1.00065 1.15003 0.0001 0.6 0.9 1.4 1.7 2.3 2.4 3.3 3.7 4.3 4.9 5.4 0.0648076 0.334505 0.00547045 0.434567 0.0369832 0.00469645 0.0643436 0.055274 0 0 0 0 0.0618804 0.367646 1.65534e-06 0.396571 0.0625404 9.73118e-07 0.210444 0.0509487 0 0 0 0
631.487 2.91008 275.947 248.305 0.99497 1.114 0.3 0.5 1.2 1.5 1.5 2.1 2.2 3 3.4 4 4.6 5.2 0.0588715 0.297363 0.206363 0.30998 0.00107878 0.0387465 9.39863e-08 0.0825675 0 0 0 0 0.0954171 0.248879 0.324231 0.151513 0.00691275 1.63107e-06 0.218333 0.0687126 0 0 0 0
628.111 2.89452 274.693 247.051 0.998706 1.12314 0.0001 0.6 0.7 1.4 1.7 2.2 2.3 3.1 3.6 4.2 4.8 5.3 0.0703778 0.225519 0.127506 0.384149 0.0723269 0.0426572 0.000728525 0.0754406 0 0 0 0 0.0638349 0.355113 0.00587918 0.423136 0.0090596 2.09007e-05 0.210919 0.0551819 0 0 0 0
630.962 2.90766 275.753 248.11 0.99637 1.11075 0.3 0.5 0.7 1.3 1.5 2.1 2.2 3 3.5 4.1 4.7 5.3 0.0614656 0.26736 0.0564609 0.214963 0.275782 0.035569 0.000154354 0.0846157 0 0 0 0 0.0841935 0.265215 0.0150659 0.431046 0.0236302 0.00130403 0.225294 0.0649965 0 0 0 0
635.037 2.92644 277.259 249.617 0.992451 1.09895 0.2 0.5 0.6 1.3 1.5 2 2.1 2.9 3.4 4 4.5 5 0.01884 0.358582 0.00474839 0.193316 0.311043 0.00833838 0.00531655 0.0922667 0 0 0 0 0.098275 4.28812e-05 0.290241 0.401661 1.06588e-07 2.22918e-08 0.228902 0.0798307 0 0 0 0
622.445 2.86841 272.573 244.93 1.00805 1.19193 0.2 0.7 0.9 1.4 1.5 1.8 3.7 2.7 3.1 3.7 4.3 4.9 0.128049 2.36558e-09 0.498818 0.0510081 4.02194e-07 0.232495 0.0361689 0.0615125 0 0 0 0 0.143245 0.108122 0.332738 0.0867069 0.00656521 0.314736 0.0335232 0.166293 0 0 0 0
631.301 2.90922 275.879 248.236 0.995345 1.1128 0.4 0.5 0.5 1.2 1.5 2.1 2.2 3 3.5 4.1 4.7 5.2 0.136278 0.215462 0.000727715 0.212829 0.308301 0.0387736 4.75157e-05 0.0829266 0 0 0 0 0.22773 0.0286964 0.079366 0.341848 0.147707 1.06906e-07 0.219905 0.0675515 0 0 0 0
650.395 2.99721 282.851 255.209 0.984304 1.10583 0.2 0.7 0.8 1.1 1.6 1.7 2.2 2.9 3.2 3.8 4.4 4.9 0.113118 0.0122628 0.345193 0.171995 4.32392e-08 0.242513 0.0279488 0.0712745 0 0 0 0 0.129966 0.269494 6.63894e-07 0.208079 0.252781 0.000141027 0.165232 0.0801348 0 0 0 0
669.476 3.08514 289.617 261.975 0.98743 1.04921 0.2 2.77556e-17 0.7 0.8 1.5 1.8 2 2.7 3.2 3.8 4.4 5 0.0147111 0.0684681 0.0819673 0.386318 0.238076 0.101249 3.62789e-05 0.0966034 0 0 0 0 3.27672e-07 0.108473 2.18089e-05 0.432134 0.24776 1.0309e-06 0.174004 0.0868181 0 0 0 0
627.697 2.89261 274.539 246.896 0.999849 1.12277 0.3 0.5 1.2 1.5 1.7 2.1 2.3 3.1 3.5 4.1 4.7 5.3 0.099705 0.224306 0.371916 0.00907964 0.182776 0.0330065 0.000335831 0.0787234 0 0 0 0 0.0814691 0.274653 0.271887 0.221655 0.00783214 1.02789e-05 0.210953 0.0543057 0 0 0 0
653.263 3.01043 283.881 256.238 0.982724 1.09264 0.2 0.3 0.8 1.6 1.5 1.7 2.1 2.8 3.3 3.8 4.4 5 0.10631 5.5347e-08 0.438102 5.47415e-05 0.259896 0.0585655 0.0376551 0.0821413 0 0 0 0 0.138734 5.26213e-09 0.387423 2.83311e-10 0.302343 3.12232e-11 0.168618 0.0955242 0 0 0 0
651.127 3.00058 283.114 255.472 0.984912 1.08422 0.2 0.7 0.8 1.4 1.6 1.7 2.1 2.8 3.2 3.8 4.4 5 0.107548 0.00165064 0.430184 0.172979 7.18403e-06 0.160115 0.0288355 0.0835926 0 0 0 0 0.124615 0.256648 0.0847674 0.335383 0.00736869 0.000425575 0.191009 0.0840067 0 0 0 0
642.191 2.9594 279.881 252.238 0.991408 1.06337 0.3 0.5 0.8 1.4 1.5 2.1 1.9 2.8 3.4 4 4.6 5.2 0.106982 0.172073 0.161639 0.112021 0.340475 1.38607e-05 0.000161739 0.0980415 0 0 0 0 0.186685 0.000191353 0.2884 0.299567 0.0301143 0.183642 0.000732329 0.0740381 0 0 0 0
